ta,ace,0.22857142857142856,0.8047982551799345
ta,af,0.49734701096568795,0.8265173945225759
ta,am,0.0,0.6045454545454545
ta,ar,0.31065063528609194,0.6326013644769763
ta,as,0.4909090909090909,0.6172043010752688
ta,ast,0.6183206106870228,0.7974701139838755
ta,ay,0.07174887892376683,0.4672897196261682
ta,az,0.5362704139764527,0.8268418046830383
ta,ba,0.6341463414634146,0.8484136310223267
ta,bar,0.34146341463414637,0.6718213058419243
ta,be,0.6146609172873383,0.8457135068829221
ta,bg,0.615453358080704,0.8295172711261277
ta,bn,0.602112676056338,0.7144162668494403
ta,bo,0.05555555555555555,0.46153846153846156
ta,br,0.40733197556008144,0.751519069166128
ta,ca,0.49494058865516233,0.7467505792267118
ta,ce,0.37714285714285706,0.8001816530426885
ta,ceb,0.3211009174311926,0.5902061855670103
ta,crh,0.40358744394618834,0.8175
ta,cs,0.5313087692414851,0.8221521262654962
ta,csb,0.3206751054852321,0.7943336831059811
ta,cv,0.7018867924528303,0.8560830860534124
ta,cy,0.4057480980557903,0.6920249908122014
ta,da,0.5784317322863538,0.8410930586363478
ta,de,0.5267028416392975,0.8397783831390943
ta,dv,0.0,0.7096317280453258
ta,el,0.5550914249684741,0.8533739218670725
ta,en,0.3566471734892787,0.6646491817978032
ta,es,0.4320044561152224,0.671280918318476
ta,et,0.5457628368166906,0.8255575573088153
ta,eu,0.49517911183053,0.8158965817716548
ta,fa,0.23725304115261842,0.5726916676472071
ta,fi,0.5461275425670674,0.8263447286636385
ta,fo,0.4597701149425288,0.8141486810551559
ta,fr,0.4833663144531979,0.725717776420281
ta,frr,0.4507042253521127,0.7385892116182573
ta,fy,0.49635627530364373,0.8155737704918032
ta,ga,0.25851851851851854,0.6347673397717296
ta,gd,0.2794759825327511,0.6291486291486291
ta,gl,0.4964364903389294,0.7768906125242386
ta,gn,0.27053140096618356,0.7769953051643192
ta,gu,0.5311475409836065,0.8726376335250616
ta,he,0.38596363371351533,0.7726123299538739
ta,hi,0.6197979797979798,0.7975020815986678
ta,hsb,0.3511450381679389,0.7762326169405815
ta,hu,0.5291089382579552,0.8259839206219132
ta,hy,0.4125932062966031,0.6194533762057878
ta,ig,0.2801932367149758,0.7257318952234206
ta,ilo,0.24390243902439024,0.4933837429111531
